Transcript	Group	CPM	Type
ESPRESSO:chrX:648:5122@Tissue	Melanocyte_PEMa	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Bladder	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Blood	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain	18.956966632579284	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Caudate_Nucleus	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Cerebellum	31.76350671655246	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Cerebral_Cortex	6.122028371254847	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Corpus_Callosum	1.4232552963366638	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Frontal_Lobe	22.291924595158356	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Hippocampus	4.9840462525398905	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Medulla_Oblongata	3.583601939230324	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Pons	11.87218091077333	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Spinal_Cord	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Temporal_Lobe	5.384321342784809	Novel
ESPRESSO:chrX:648:5122@Tissue	Brain_Thalamus	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Colon	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Heart	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Kidney	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Liver	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Lung	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Ovary	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Pancreas	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Prostate	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Skeletal_Muscle	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Small_Intestine	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Spleen	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Stomach	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Testis	0.0	Novel
ESPRESSO:chrX:648:5122@Tissue	Thyroid	0.0	Novel
ENST00000439496	M202	0.0	Annotated
ENST00000439496	M207	0.0	Annotated
ENST00000439496	M230	0.0	Annotated
ENST00000439496	M249	0.0	Annotated
ENST00000439496	M262	0.0	Annotated
ENST00000439496	M285	0.0	Annotated
ENST00000439496	M311	0.0	Annotated
ENST00000439496	M368	0.0	Annotated
ENST00000439496	M403	0.0	Annotated
ENST00000439496	M412	0.0	Annotated
ENST00000439496	M412B	0.0	Annotated
ENST00000439496	M417	0.0	Annotated
ENST00000439496	PB	0.0	Annotated
ENST00000439496	SKMEL173	0.0	Annotated
ENST00000439496	SKMEL176	0.0	Annotated
ENST00000439496	M229	0.0	Annotated
ENST00000439496	M263	0.0	Annotated
ENST00000439496	M297	0.0	Annotated
ENST00000439496	M308	0.0	Annotated
ENST00000439496	M375	0.0	Annotated
ENST00000439496	M376	0.0	Annotated
ENST00000439496	M383	0.0	Annotated
ENST00000439496	M395	0.0	Annotated
ENST00000439496	M397	0.0	Annotated
ENST00000439496	M398	0.0	Annotated
ENST00000439496	M399	0.0	Annotated
ENST00000439496	M233	0.0	Annotated
ENST00000439496	M238	0.0	Annotated
ENST00000439496	M243	0.0	Annotated
ENST00000439496	M245	0.0	Annotated
ENST00000439496	M255	0.0	Annotated
ENST00000439496	M299	0.0	Annotated
ENST00000439496	M370	0.0	Annotated
ENST00000439496	M409	0.0	Annotated
ENST00000439496	M411	0.0	Annotated
ENST00000439496	M418	0.0	Annotated
ENST00000439496	M420	0.0	Annotated
ENST00000439496	M423	0.0	Annotated
ENST00000439496	M492	0.0	Annotated
ENST00000439496	SBCL2	0.0	Annotated
ENST00000439496	M244	0.0	Annotated
ENST00000439496	M257	0.0	Annotated
ENST00000439496	M296	0.0	Annotated
ENST00000439496	M318	0.0	Annotated
ENST00000439496	M381	0.0	Annotated
ENST00000439496	M406	0.0	Annotated
ENST00000439496	M407	0.0	Annotated
ENST00000439496	M410	0.0	Annotated
ENST00000439496	WM1366	0.0	Annotated
ENST00000439496	Melanocyte_EHMa	0.0	Annotated
ENST00000439496	Melanocyte_HEMa	0.0	Annotated
ENST00000439496	Melanocyte_PEMa	0.0	Annotated
ENST00000439496	Bladder	0.0	Annotated
ENST00000439496	Blood	0.0	Annotated
ENST00000439496	Brain	19.50305209113095	Annotated
ENST00000439496	Brain_Caudate_Nucleus	20.114217376519488	Annotated
ENST00000439496	Brain_Cerebellum	26.469588930460386	Annotated
ENST00000439496	Brain_Cerebral_Cortex	30.671362139986783	Annotated
ENST00000439496	Brain_Corpus_Callosum	2.737029416032046	Annotated
ENST00000439496	Brain_Frontal_Lobe	15.832332809061334	Annotated
ENST00000439496	Brain_Hippocampus	3.6918861129925116	Annotated
ENST00000439496	Brain_Medulla_Oblongata	0.0	Annotated
ENST00000439496	Brain_Pons	0.0	Annotated
ENST00000439496	Brain_Spinal_Cord	2.874114007652772	Annotated
ENST00000439496	Brain_Temporal_Lobe	3.243567073966753	Annotated
ENST00000439496	Brain_Thalamus	3.4264546627794568	Annotated
ENST00000439496	Colon	0.0	Annotated
ENST00000439496	Heart	0.0	Annotated
ENST00000439496	Kidney	0.0	Annotated
ENST00000439496	Liver	0.0	Annotated
ENST00000439496	Lung	0.0	Annotated
ENST00000439496	Ovary	0.0	Annotated
ENST00000439496	Pancreas	0.0	Annotated
ENST00000439496	Prostate	0.0	Annotated
ENST00000439496	Skeletal_Muscle	0.0	Annotated
ENST00000439496	Small_Intestine	0.0	Annotated
ENST00000439496	Spleen	0.0	Annotated
ENST00000439496	Stomach	0.0	Annotated
ENST00000439496	Testis	0.0	Annotated
ENST00000439496	Thyroid	0.0	Annotated
ENST00000460553	M202	0.0	Annotated
ENST00000460553	M207	0.0	Annotated
ENST00000460553	M230	0.0	Annotated
ENST00000460553	M249	0.0	Annotated
ENST00000460553	M262	0.0	Annotated
ENST00000460553	M285	0.0	Annotated
ENST00000460553	M311	0.0	Annotated
ENST00000460553	M368	0.0	Annotated
ENST00000460553	M403	0.0	Annotated
ENST00000460553	M412	0.0	Annotated
ENST00000460553	M412B	0.0	Annotated
ENST00000460553	M417	0.0	Annotated
ENST00000460553	PB	0.0	Annotated
ENST00000460553	SKMEL173	0.0	Annotated
ENST00000460553	SKMEL176	0.0	Annotated
ENST00000460553	M229	0.0	Annotated
ENST00000460553	M263	0.0	Annotated
ENST00000460553	M297	0.0	Annotated
ENST00000460553	M308	0.0	Annotated
ENST00000460553	M375	0.0	Annotated
ENST00000460553	M376	0.0	Annotated
ENST00000460553	M383	0.0	Annotated
ENST00000460553	M395	0.0	Annotated
ENST00000460553	M397	0.0	Annotated
ENST00000460553	M398	0.0	Annotated
ENST00000460553	M399	0.0	Annotated
ENST00000460553	M233	0.0	Annotated
ENST00000460553	M238	0.0	Annotated
ENST00000460553	M243	0.0	Annotated
ENST00000460553	M245	0.0	Annotated
ENST00000460553	M255	0.0	Annotated
ENST00000460553	M299	0.0	Annotated
ENST00000460553	M370	0.0	Annotated
ENST00000460553	M409	0.0	Annotated
ENST00000460553	M411	0.0	Annotated
ENST00000460553	M418	0.0	Annotated
ENST00000460553	M420	0.0	Annotated
ENST00000460553	M423	0.0	Annotated
ENST00000460553	M492	0.0	Annotated
ENST00000460553	SBCL2	0.0	Annotated
ENST00000460553	M244	0.0	Annotated
ENST00000460553	M257	0.0	Annotated
ENST00000460553	M296	0.0	Annotated
ENST00000460553	M318	0.0	Annotated
ENST00000460553	M381	0.0	Annotated
ENST00000460553	M406	0.0	Annotated
ENST00000460553	M407	0.0	Annotated
ENST00000460553	M410	0.0	Annotated
ENST00000460553	WM1366	0.0	Annotated
ENST00000460553	Melanocyte_EHMa	0.0	Annotated
ENST00000460553	Melanocyte_HEMa	0.0	Annotated
ENST00000460553	Melanocyte_PEMa	0.0	Annotated
ENST00000460553	Bladder	0.0	Annotated
ENST00000460553	Blood	0.0	Annotated
ENST00000460553	Brain	51.56606972895023	Annotated
ENST00000460553	Brain_Caudate_Nucleus	16.171830770721666	Annotated
ENST00000460553	Brain_Cerebellum	106.72538256761626	Annotated
ENST00000460553	Brain_Cerebral_Cortex	6.15263851311112	Annotated
ENST00000460553	Brain_Corpus_Callosum	0.0	Annotated
ENST00000460553	Brain_Frontal_Lobe	25.616714485061237	Annotated
ENST00000460553	Brain_Hippocampus	14.989057618749596	Annotated
ENST00000460553	Brain_Medulla_Oblongata	7.167203878460648	Annotated
ENST00000460553	Brain_Pons	17.82599103916115	Annotated
ENST00000460553	Brain_Spinal_Cord	2.874114007652772	Annotated
ENST00000460553	Brain_Temporal_Lobe	6.5195698186731725	Annotated
ENST00000460553	Brain_Thalamus	10.34789308159396	Annotated
ENST00000460553	Colon	4.305103632156265	Annotated
ENST00000460553	Heart	0.0	Annotated
ENST00000460553	Kidney	0.0	Annotated
ENST00000460553	Liver	0.0	Annotated
ENST00000460553	Lung	0.0	Annotated
ENST00000460553	Ovary	0.0	Annotated
ENST00000460553	Pancreas	0.0	Annotated
ENST00000460553	Prostate	0.0	Annotated
ENST00000460553	Skeletal_Muscle	0.0	Annotated
ENST00000460553	Small_Intestine	0.0	Annotated
ENST00000460553	Spleen	0.0	Annotated
ENST00000460553	Stomach	0.0	Annotated
ENST00000460553	Testis	0.0	Annotated
ENST00000460553	Thyroid	0.0	Annotated
ENST00000491983	M202	0.0	Annotated
ENST00000491983	M207	0.0	Annotated
ENST00000491983	M230	0.0	Annotated
ENST00000491983	M249	0.0	Annotated
ENST00000491983	M262	0.0	Annotated
ENST00000491983	M285	0.0	Annotated
ENST00000491983	M311	0.0	Annotated
ENST00000491983	M368	0.0	Annotated
ENST00000491983	M403	0.0	Annotated
ENST00000491983	M412	0.0	Annotated
ENST00000491983	M412B	0.0	Annotated
ENST00000491983	M417	0.0	Annotated
ENST00000491983	PB	0.0	Annotated
ENST00000491983	SKMEL173	0.0	Annotated
ENST00000491983	SKMEL176	0.0	Annotated
ENST00000491983	M229	0.0	Annotated
ENST00000491983	M263	0.0	Annotated
ENST00000491983	M297	0.0	Annotated
ENST00000491983	M308	0.0	Annotated
ENST00000491983	M375	0.0	Annotated
ENST00000491983	M376	0.0	Annotated
ENST00000491983	M383	0.0	Annotated
ENST00000491983	M395	0.0	Annotated
ENST00000491983	M397	0.0	Annotated
ENST00000491983	M398	0.0	Annotated
ENST00000491983	M399	0.0	Annotated
ENST00000491983	M233	0.0	Annotated
ENST00000491983	M238	5.141311253389481	Annotated
ENST00000491983	M243	0.0	Annotated
ENST00000491983	M245	0.0	Annotated
ENST00000491983	M255	0.0	Annotated
ENST00000491983	M299	0.0	Annotated
ENST00000491983	M370	0.0	Annotated
ENST00000491983	M409	0.0	Annotated
ENST00000491983	M411	0.0	Annotated
ENST00000491983	M418	0.0	Annotated
ENST00000491983	M420	0.0	Annotated
ENST00000491983	M423	0.0	Annotated
ENST00000491983	M492	0.0	Annotated
ENST00000491983	SBCL2	0.0	Annotated
ENST00000491983	M244	0.0	Annotated
ENST00000491983	M257	0.0	Annotated
ENST00000491983	M296	0.0	Annotated
ENST00000491983	M318	0.0	Annotated
ENST00000491983	M381	0.0	Annotated
ENST00000491983	M406	0.0	Annotated
ENST00000491983	M407	0.0	Annotated
ENST00000491983	M410	0.0	Annotated
ENST00000491983	WM1366	0.0	Annotated
ENST00000491983	Melanocyte_EHMa	0.0	Annotated
ENST00000491983	Melanocyte_HEMa	0.0	Annotated
ENST00000491983	Melanocyte_PEMa	0.0	Annotated
ENST00000491983	Bladder	0.0	Annotated
ENST00000491983	Blood	0.0	Annotated
ENST00000491983	Brain	78.0122083645238	Annotated
ENST00000491983	Brain_Caudate_Nucleus	68.38833908016626	Annotated
ENST00000491983	Brain_Cerebellum	195.87495808540683	Annotated
ENST00000491983	Brain_Cerebral_Cortex	107.13549649695982	Annotated
ENST00000491983	Brain_Corpus_Callosum	13.68514708016023	Annotated
ENST00000491983	Brain_Frontal_Lobe	66.4957977980576	Annotated
ENST00000491983	Brain_Hippocampus	44.30263335591014	Annotated
ENST00000491983	Brain_Medulla_Oblongata	32.252417453072916	Annotated
ENST00000491983	Brain_Pons	88.59836500577113	Annotated
ENST00000491983	Brain_Spinal_Cord	0.0	Annotated
ENST00000491983	Brain_Temporal_Lobe	87.57631099710233	Annotated
ENST00000491983	Brain_Thalamus	37.69100129057402	Annotated
ENST00000491983	Colon	12.787436531157223	Annotated
ENST00000491983	Heart	0.0	Annotated
ENST00000491983	Kidney	0.0	Annotated
ENST00000491983	Liver	0.0	Annotated
ENST00000491983	Lung	0.0	Annotated
ENST00000491983	Ovary	0.0	Annotated
ENST00000491983	Pancreas	0.0	Annotated
ENST00000491983	Prostate	0.0	Annotated
ENST00000491983	Skeletal_Muscle	0.0	Annotated
ENST00000491983	Small_Intestine	0.0	Annotated
ENST00000491983	Spleen	0.0	Annotated
ENST00000491983	Stomach	0.0	Annotated
ENST00000491983	Testis	0.0	Annotated
ENST00000491983	Thyroid	0.0	Annotated
ENST00000616195	M202	0.0	Annotated
ENST00000616195	M207	0.0	Annotated
ENST00000616195	M230	0.0	Annotated
ENST00000616195	M249	35.54808192681125	Annotated
ENST00000616195	M262	17.477638817602756	Annotated
ENST00000616195	M285	6.5792676748736465	Annotated
ENST00000616195	M311	2.6692847011015046	Annotated
ENST00000616195	M368	7.806060305172478	Annotated
ENST00000616195	M403	50.119544752608974	Annotated
ENST00000616195	M412	0.0	Annotated
ENST00000616195	M412B	0.0	Annotated
ENST00000616195	M417	191.81932154465062	Annotated
ENST00000616195	PB	0.0	Annotated
ENST00000616195	SKMEL173	57.917528913878336	Annotated
ENST00000616195	SKMEL176	19.69417700299136	Annotated
ENST00000616195	M229	0.0	Annotated
ENST00000616195	M263	126.49676306642378	Annotated
ENST00000616195	M297	198.37367748815282	Annotated
ENST00000616195	M308	19.884173100953113	Annotated
ENST00000616195	M375	31.130173153805575	Annotated
ENST00000616195	M376	0.0	Annotated
ENST00000616195	M383	0.0	Annotated
ENST00000616195	M395	0.0	Annotated
ENST00000616195	M397	21.97192537235547	Annotated
ENST00000616195	M398	67.13913219986058	Annotated
ENST00000616195	M399	0.0	Annotated
ENST00000616195	M233	41.734887557239865	Annotated
ENST00000616195	M238	0.0	Annotated
ENST00000616195	M243	0.0	Annotated
ENST00000616195	M245	2.475392188142478	Annotated
ENST00000616195	M255	0.0	Annotated
ENST00000616195	M299	0.0	Annotated
ENST00000616195	M370	0.0	Annotated
ENST00000616195	M409	0.0	Annotated
ENST00000616195	M411	0.0	Annotated
ENST00000616195	M418	90.73386457002898	Annotated
ENST00000616195	M420	0.0	Annotated
ENST00000616195	M423	0.0	Annotated
ENST00000616195	M492	0.0	Annotated
ENST00000616195	SBCL2	0.0	Annotated
ENST00000616195	M244	0.0	Annotated
ENST00000616195	M257	19.765619286500687	Annotated
ENST00000616195	M296	39.05201130968562	Annotated
ENST00000616195	M318	86.93810242351718	Annotated
ENST00000616195	M381	7.311272300294433	Annotated
ENST00000616195	M406	6.314901399129556	Annotated
ENST00000616195	M407	45.95957503019355	Annotated
ENST00000616195	M410	0.0	Annotated
ENST00000616195	WM1366	0.0	Annotated
ENST00000616195	Melanocyte_EHMa	7.789820869693457	Annotated
ENST00000616195	Melanocyte_HEMa	83.0283885130772	Annotated
ENST00000616195	Melanocyte_PEMa	6.8109215306238	Annotated
ENST00000616195	Bladder	4.887230933806345	Annotated
ENST00000616195	Blood	0.0	Annotated
ENST00000616195	Brain	3.90061041822619	Annotated
ENST00000616195	Brain_Caudate_Nucleus	16.09137390121559	Annotated
ENST00000616195	Brain_Cerebellum	31.76350671655246	Annotated
ENST00000616195	Brain_Cerebral_Cortex	0.0	Annotated
ENST00000616195	Brain_Corpus_Callosum	0.0	Annotated
ENST00000616195	Brain_Frontal_Lobe	3.1664665618122667	Annotated
ENST00000616195	Brain_Hippocampus	0.0	Annotated
ENST00000616195	Brain_Medulla_Oblongata	0.0	Annotated
ENST00000616195	Brain_Pons	0.0	Annotated
ENST00000616195	Brain_Spinal_Cord	0.0	Annotated
ENST00000616195	Brain_Temporal_Lobe	0.0	Annotated
ENST00000616195	Brain_Thalamus	0.0	Annotated
ENST00000616195	Colon	8.524957687438148	Annotated
ENST00000616195	Heart	0.0	Annotated
ENST00000616195	Kidney	5.473833052689906	Annotated
ENST00000616195	Liver	0.0	Annotated
ENST00000616195	Lung	0.0	Annotated
ENST00000616195	Ovary	0.0	Annotated
ENST00000616195	Pancreas	0.0	Annotated
ENST00000616195	Prostate	5.9102659102511	Annotated
ENST00000616195	Skeletal_Muscle	0.0	Annotated
ENST00000616195	Small_Intestine	0.0	Annotated
ENST00000616195	Spleen	4.176565300452296	Annotated
ENST00000616195	Stomach	5.649075689762042	Annotated
ENST00000616195	Testis	0.0	Annotated
ENST00000616195	Thyroid	0.0	Annotated
ENST00000361981	M202	1.251187611641124	Annotated
ENST00000361981	M207	123.30492970026324	Annotated
ENST00000361981	M230	0.0	Annotated
ENST00000361981	M249	0.0	Annotated
ENST00000361981	M262	241.77400364350478	Annotated
ENST00000361981	M285	3.750182574677978	Annotated
ENST00000361981	M311	88.08639513634965	Annotated
ENST00000361981	M368	304.43635190172665	Annotated
ENST00000361981	M403	7.710699192709073	Annotated
ENST00000361981	M412	62.61091915646809	Annotated
ENST00000361981	M412B	24.700616181571217	Annotated
ENST00000361981	M417	87.9171890412982	Annotated
ENST00000361981	PB	0.0	Annotated
ENST00000361981	SKMEL173	431.7488519034567	Annotated
ENST00000361981	SKMEL176	807.4612571226457	Annotated
ENST00000361981	M229	89.39011715379378	Annotated
ENST00000361981	M263	0.0	Annotated
ENST00000361981	M297	225.92557713928517	Annotated
ENST00000361981	M308	63.62935392304996	Annotated
ENST00000361981	M375	155.6508657690279	Annotated
ENST00000361981	M376	52.266347214752436	Annotated
ENST00000361981	M383	37.45244008264997	Annotated
ENST00000361981	M395	235.35141635174588	Annotated
ENST00000361981	M397	65.91577611706641	Annotated
ENST00000361981	M398	0.0	Annotated
ENST00000361981	M399	6.456363347694827	Annotated
ENST00000361981	M233	179.46001649613143	Annotated
ENST00000361981	M238	0.0	Annotated
ENST00000361981	M243	219.71125750920737	Annotated
ENST00000361981	M245	39.606275010279646	Annotated
ENST00000361981	M255	592.7707978711409	Annotated
ENST00000361981	M299	642.4653655783021	Annotated
ENST00000361981	M370	0.0	Annotated
ENST00000361981	M409	9.605188338532951	Annotated
ENST00000361981	M411	1.036444037500321	Annotated
ENST00000361981	M418	302.44621523342994	Annotated
ENST00000361981	M420	204.5427690276307	Annotated
ENST00000361981	M423	0.0	Annotated
ENST00000361981	M492	121.83208380242459	Annotated
ENST00000361981	SBCL2	97.3776838912642	Annotated
ENST00000361981	M244	0.0	Annotated
ENST00000361981	M257	125.18225548117103	Annotated
ENST00000361981	M296	55.78858758526516	Annotated
ENST00000361981	M318	296.612349444941	Annotated
ENST00000361981	M381	277.8283474111884	Annotated
ENST00000361981	M406	0.0	Annotated
ENST00000361981	M407	130.2187959188817	Annotated
ENST00000361981	M410	113.02451337295783	Annotated
ENST00000361981	WM1366	59.4380371341118	Annotated
ENST00000361981	Melanocyte_EHMa	178.07530508119245	Annotated
ENST00000361981	Melanocyte_HEMa	229.28415288474926	Annotated
ENST00000361981	Melanocyte_PEMa	140.12335895670032	Annotated
ENST00000361981	Bladder	118.73527553682516	Annotated
ENST00000361981	Blood	3.682494309533589	Annotated
ENST00000361981	Brain	54.76457027189571	Annotated
ENST00000361981	Brain_Caudate_Nucleus	40.38934849205113	Annotated
ENST00000361981	Brain_Cerebellum	101.85497820441157	Annotated
ENST00000361981	Brain_Cerebral_Cortex	111.14542508013174	Annotated
ENST00000361981	Brain_Corpus_Callosum	3.9686926532464666	Annotated
ENST00000361981	Brain_Frontal_Lobe	112.44122760995359	Annotated
ENST00000361981	Brain_Hippocampus	80.52003612436668	Annotated
ENST00000361981	Brain_Medulla_Oblongata	31.464025026442243	Annotated
ENST00000361981	Brain_Pons	133.96072788872593	Annotated
ENST00000361981	Brain_Spinal_Cord	34.144474410914924	Annotated
ENST00000361981	Brain_Temporal_Lobe	121.11479454191856	Annotated
ENST00000361981	Brain_Thalamus	79.90492273601693	Annotated
ENST00000361981	Colon	532.085234061452	Annotated
ENST00000361981	Heart	21.93781809836246	Annotated
ENST00000361981	Kidney	271.9400260576345	Annotated
ENST00000361981	Liver	19.251016116758212	Annotated
ENST00000361981	Lung	9.231745807448764	Annotated
ENST00000361981	Ovary	12.915298694372986	Annotated
ENST00000361981	Pancreas	40.78428301732419	Annotated
ENST00000361981	Prostate	64.6878603876983	Annotated
ENST00000361981	Skeletal_Muscle	29.93287552663133	Annotated
ENST00000361981	Small_Intestine	455.86046190729246	Annotated
ENST00000361981	Spleen	35.25021113581737	Annotated
ENST00000361981	Stomach	175.4038001671114	Annotated
ENST00000361981	Testis	46.057835643022905	Annotated
ENST00000361981	Thyroid	20.154218467374896	Annotated
ENST00000370060	M202	0.0	Annotated
ENST00000370060	M207	0.0	Annotated
ENST00000370060	M230	0.0	Annotated
ENST00000370060	M249	0.0	Annotated
ENST00000370060	M262	0.0	Annotated
ENST00000370060	M285	0.0	Annotated
ENST00000370060	M311	0.0	Annotated
ENST00000370060	M368	0.0	Annotated
ENST00000370060	M403	0.0	Annotated
ENST00000370060	M412	0.0	Annotated
ENST00000370060	M412B	0.0	Annotated
ENST00000370060	M417	0.0	Annotated
ENST00000370060	PB	0.0	Annotated
ENST00000370060	SKMEL173	0.0	Annotated
ENST00000370060	SKMEL176	0.0	Annotated
ENST00000370060	M229	0.0	Annotated
ENST00000370060	M263	0.0	Annotated
ENST00000370060	M297	0.0	Annotated
ENST00000370060	M308	0.0	Annotated
ENST00000370060	M375	0.0	Annotated
ENST00000370060	M376	0.0	Annotated
ENST00000370060	M383	0.0	Annotated
ENST00000370060	M395	0.0	Annotated
ENST00000370060	M397	0.0	Annotated
ENST00000370060	M398	0.0	Annotated
ENST00000370060	M399	0.0	Annotated
ENST00000370060	M233	0.0	Annotated
ENST00000370060	M238	0.0	Annotated
ENST00000370060	M243	0.0	Annotated
ENST00000370060	M245	0.0	Annotated
ENST00000370060	M255	0.0	Annotated
ENST00000370060	M299	0.0	Annotated
ENST00000370060	M370	0.0	Annotated
ENST00000370060	M409	0.0	Annotated
ENST00000370060	M411	0.0	Annotated
ENST00000370060	M418	0.0	Annotated
ENST00000370060	M420	0.0	Annotated
ENST00000370060	M423	0.0	Annotated
ENST00000370060	M492	0.0	Annotated
ENST00000370060	SBCL2	0.0	Annotated
ENST00000370060	M244	0.0	Annotated
ENST00000370060	M257	0.0	Annotated
ENST00000370060	M296	0.0	Annotated
ENST00000370060	M318	0.0	Annotated
ENST00000370060	M381	0.0	Annotated
ENST00000370060	M406	0.0	Annotated
ENST00000370060	M407	0.0	Annotated
ENST00000370060	M410	0.0	Annotated
ENST00000370060	WM1366	0.0	Annotated
ENST00000370060	Melanocyte_EHMa	0.0	Annotated
ENST00000370060	Melanocyte_HEMa	0.0	Annotated
ENST00000370060	Melanocyte_PEMa	0.0	Annotated
ENST00000370060	Bladder	5.131592480496662	Annotated
ENST00000370060	Blood	0.0	Annotated
ENST00000370060	Brain	1257.3617683152124	Annotated
ENST00000370060	Brain_Caudate_Nucleus	585.4041825262232	Annotated
ENST00000370060	Brain_Cerebellum	2213.651722254402	Annotated
ENST00000370060	Brain_Cerebral_Cortex	1175.3988371390742	Annotated
ENST00000370060	Brain_Corpus_Callosum	76.1167880598512	Annotated
ENST00000370060	Brain_Frontal_Lobe	1386.944018739391	Annotated
ENST00000370060	Brain_Hippocampus	841.8977092068124	Annotated
ENST00000370060	Brain_Medulla_Oblongata	459.7761288032506	Annotated
ENST00000370060	Brain_Pons	1513.7562251426032	Annotated
ENST00000370060	Brain_Spinal_Cord	121.57502252371224	Annotated
ENST00000370060	Brain_Temporal_Lobe	1349.8753091727435	Annotated
ENST00000370060	Brain_Thalamus	832.7655412419192	Annotated
ENST00000370060	Colon	232.26247219425235	Annotated
ENST00000370060	Heart	0.0	Annotated
ENST00000370060	Kidney	0.0	Annotated
ENST00000370060	Liver	0.0	Annotated
ENST00000370060	Lung	0.0	Annotated
ENST00000370060	Ovary	0.0	Annotated
ENST00000370060	Pancreas	0.0	Annotated
ENST00000370060	Prostate	0.0	Annotated
ENST00000370060	Skeletal_Muscle	0.0	Annotated
ENST00000370060	Small_Intestine	215.7209729405983	Annotated
ENST00000370060	Spleen	0.0	Annotated
ENST00000370060	Stomach	53.383765268251295	Annotated
ENST00000370060	Testis	0.0	Annotated
ENST00000370060	Thyroid	4.030843693474979	Annotated
ENST00000370055	M202	37.535628349233725	Annotated
ENST00000370055	M207	256.88527020888176	Annotated
ENST00000370055	M230	148.9926394798141	Annotated
ENST00000370055	M249	152.85675228528837	Annotated
ENST00000370055	M262	760.2772885657199	Annotated
ENST00000370055	M285	46.054873724115524	Annotated
ENST00000370055	M311	629.951189459955	Annotated
ENST00000370055	M368	1252.8726789801829	Annotated
ENST00000370055	M403	53.97489434896351	Annotated
ENST00000370055	M412	187.83275746940427	Annotated
ENST00000370055	M412B	98.80246472628487	Annotated
ENST00000370055	M417	639.3977384821687	Annotated
ENST00000370055	PB	1630.1970455395533	Annotated
ENST00000370055	SKMEL173	1963.9307531706017	Annotated
ENST00000370055	SKMEL176	3407.0926215175054	Annotated
ENST00000370055	M229	473.76762091510705	Annotated
ENST00000370055	M263	790.6047691651486	Annotated
ENST00000370055	M297	3273.1656785545215	Annotated
ENST00000370055	M308	417.5676351200154	Annotated
ENST00000370055	M375	774.3630572009137	Annotated
ENST00000370055	M376	1411.1913747983158	Annotated
ENST00000370055	M383	430.70306095047465	Annotated
ENST00000370055	M395	290.7282201992155	Annotated
ENST00000370055	M397	578.5940348053608	Annotated
ENST00000370055	M398	537.1130575988847	Annotated
ENST00000370055	M399	0.0	Annotated
ENST00000370055	M233	1460.7210645033954	Annotated
ENST00000370055	M238	293.0547414432004	Annotated
ENST00000370055	M243	1359.144058080213	Annotated
ENST00000370055	M245	415.86588760793626	Annotated
ENST00000370055	M255	2903.479185868829	Annotated
ENST00000370055	M299	1639.39438113084	Annotated
ENST00000370055	M370	616.1626124479394	Annotated
ENST00000370055	M409	499.4697936037134	Annotated
ENST00000370055	M411	222.09515089292591	Annotated
ENST00000370055	M418	1512.2310761671497	Annotated
ENST00000370055	M420	629.3623662388636	Annotated
ENST00000370055	M423	112.00853884171806	Annotated
ENST00000370055	M492	3609.8395200718396	Annotated
ENST00000370055	SBCL2	908.8583829851325	Annotated
ENST00000370055	M244	289.7154212331853	Annotated
ENST00000370055	M257	810.3903907465283	Annotated
ENST00000370055	M296	769.8825086766593	Annotated
ENST00000370055	M318	2239.9346389117954	Annotated
ENST00000370055	M381	1513.4333661609476	Annotated
ENST00000370055	M406	460.9878021364576	Annotated
ENST00000370055	M407	834.9322797151827	Annotated
ENST00000370055	M410	1335.744248953138	Annotated
ENST00000370055	WM1366	99.06339522351968	Annotated
ENST00000370055	Melanocyte_EHMa	2137.0334913221377	Annotated
ENST00000370055	Melanocyte_HEMa	4297.02102696452	Annotated
ENST00000370055	Melanocyte_PEMa	1236.6590223153632	Annotated
ENST00000370055	Bladder	152.26167974273667	Annotated
ENST00000370055	Blood	1.8412471547667946	Annotated
ENST00000370055	Brain	0.0	Annotated
ENST00000370055	Brain_Caudate_Nucleus	0.0	Annotated
ENST00000370055	Brain_Cerebellum	20.275705120732656	Annotated
ENST00000370055	Brain_Cerebral_Cortex	6.0608080875422985	Annotated
